x,y,det_0,det_1,det_2,det_3,det_4,det_5,RD_1_4,RD_2_5,RD_0_3
-43.8776,13.2653,1.5e-05,2.5e-06,8.25e-05,8.75e-05,2e-05,7.5e-06,-1.555555555417284,1.6666666666296293,-1.4146341463138608
-43.8776,15.3061,7.5e-06,5e-06,8e-05,0.000135,1.75e-05,1e-05,-1.1111111110123457,1.5555555555209877,-1.789473684185411
-43.8776,17.3469,3.25e-05,2.25e-05,6.75e-05,0.00011,3.25e-05,3e-05,-0.3636363636231404,0.7692307692149902,-1.087719298230348
-43.8776,19.3878,1e-05,3e-05,5e-05,3.5e-05,1.5e-05,1.5e-05,0.666666666637037,1.0769230768899407,-1.1111111110617284
-43.8776,21.4286,2.25e-05,2.5e-06,6e-05,6.5e-05,5e-06,2.5e-05,-0.6666666664888888,0.8235294117453286,-0.9714285714063671
-43.8776,23.4694,7.5e-06,1.5e-05,4.25e-05,7.25e-05,1e-05,5e-06,0.39999999996799995,1.5789473683545707,-1.6249999999593747
-43.8776,25.5102,1e-05,5e-06,0.0001475,7.75e-05,5e-06,1e-05,0.0,1.7460317460095742,-1.5428571428218776
-43.8776,27.551,7.5e-06,1e-05,6.25e-05,6.75e-05,1.75e-05,1e-05,-0.5454545454148759,1.448275862029013,-1.599999999957333
-43.8776,29.5918,5e-06,7.5e-06,6e-05,3.25e-05,3.25e-05,7.5e-06,-1.2499999999375,1.5555555555094651,-1.4666666665884445
-43.8776,31.6327,5e-06,1.5e-05,3.75e-05,4.75e-05,1.5e-05,0.0,0.0,1.9999999998933333,-1.619047618985941
-43.8776,33.6735,1.25e-05,1e-05,7.75e-05,5.75e-05,1.75e-05,7.5e-06,-0.5454545454148759,1.6470588234906571,-1.285714285677551
-43.8776,35.7143,0.0,7.5e-06,5.25e-05,4.75e-05,1.25e-05,3.25e-05,-0.49999999995,0.47058823528304505,-1.9999999999157894
-43.8776,37.7551,2.5e-06,2e-05,5.75e-05,6e-05,5e-06,1.75e-05,1.199999999904,1.0666666666382223,-1.83999999994112
-43.8776,39.7959,5e-06,2e-05,6e-05,4e-05,1.25e-05,7.5e-06,0.4615384615100592,1.5555555555094651,-1.5555555554864198
-43.8776,41.8367,7.5e-06,2.5e-06,9.25e-05,3.25e-05,5e-06,1e-05,-0.6666666664888888,1.6097560975295657,-1.2499999999375
-43.8776,43.8776,7.5e-06,2e-05,5.25e-05,6.5e-05,0.0,7.5e-06,1.9999999998,1.49999999995,-1.5862068965079665
-43.8776,45.9184,5e-06,5e-06,6.25e-05,3.5e-05,1e-05,5e-06,-0.6666666665777777,1.7037037036532237,-1.499999999925
-43.8776,47.9592,2.5e-06,7.5e-06,2.25e-05,4e-05,2e-05,0.0,-0.9090909090247935,1.9999999998222222,-1.7647058822698962
-43.8776,50.0,0.0,3.75e-05,2.5e-05,3.25e-05,0.0,1.75e-05,1.9999999998933333,0.3529411764539793,-1.9999999998769231
-41.8367,-50.0,5e-06,1.5e-05,2.5e-06,2e-05,5e-05,2.5e-05,-1.0769230768899407,-1.636363636244628,-1.199999999904
-41.8367,-47.9592,5e-06,1.25e-05,1.25e-05,2.5e-05,3e-05,1.5e-05,-0.8235294117259514,-0.18181818180495865,-1.3333333332444446
-41.8367,-45.9184,5e-06,1.5e-05,1.25e-05,4.75e-05,3.75e-05,1.25e-05,-0.8571428571102041,0.0,-1.619047618985941
-41.8367,-43.8776,1e-05,1.5e-05,1.25e-05,6.25e-05,2.5e-05,1.75e-05,-0.499999999975,-0.333333333311111,-1.448275862029013
-41.8367,-41.8367,5e-06,1.25e-05,1.5e-05,2.25e-05,6.5e-05,4.25e-05,-1.3548387096424557,-0.9565217390971645,-1.2727272726347107
-41.8367,-39.7959,2.5e-06,5e-06,5e-06,3e-05,3.25e-05,2.25e-05,-1.4666666665884445,-1.2727272726347107,-1.69230769220355
-41.8367,-37.7551,1.5e-05,5e-06,2.5e-06,5e-05,5e-05,5e-06,-1.6363636363041323,-0.6666666664888888,-1.0769230768899407
-41.8367,-35.7143,5e-06,1.25e-05,0.0,5.25e-05,3.25e-05,7.5e-06,-0.8888888888493827,-1.9999999994666666,-1.6521739129860114
-41.8367,-33.6735,7.5e-06,7.5e-06,1.5e-05,4.5e-05,7.5e-05,1.25e-05,-1.6363636363239666,0.18181818180495865,-1.4285714285170068
-41.8367,-31.6327,1e-05,1e-05,1e-05,8e-05,5.25e-05,2e-05,-1.35999999995648,-0.6666666666222222,-1.5555555555209877
-41.8367,-29.5918,5e-06,7.5e-06,1e-05,5.75e-05,7.75e-05,1.75e-05,-1.6470588234906571,-0.5454545454148759,-1.67999999994624
-41.8367,-27.551,2.5e-05,1.75e-05,1e-05,5.75e-05,7.25e-05,2.25e-05,-1.2222222221950618,-0.7692307691834319,-0.7878787878596879
-41.8367,-25.5102,2.5e-06,1.25e-05,0.0,3e-05,6.25e-05,5e-06,-1.3333333332977777,-1.9999999992000002,-1.69230769220355
-41.8367,-23.4694,3.25e-05,5e-06,1e-05,5.25e-05,6.75e-05,1.5e-05,-1.7241379309869203,-0.39999999996799995,-0.47058823528304505
-41.8367,-21.4286,7.5e-06,7.5e-06,5e-06,7e-05,6.5e-05,5e-06,-1.5862068965079665,0.0,-1.612903225764828
-41.8367,-19.3878,1.5e-05,1.25e-05,2.75e-05,6.75e-05,7.75e-05,7.5e-06,-1.4444444444123454,1.1428571427918366,-1.2727272726964187
-41.8367,-17.3469,1.5e-05,1.75e-05,2.5e-05,4.75e-05,9.25e-05,5e-06,-1.3636363636115705,1.3333333332444446,-1.03999999996672
-41.8367,-15.3061,0.0,7.5e-06,7.5e-06,9.75e-05,5.25e-05,1e-05,-1.49999999995,-0.2857142856816327,-1.9999999999589744
-41.8367,-13.2653,4e-05,1.25e-05,1.5e-05,8e-05,7e-05,7.5e-06,-1.3939393939056013,0.6666666666074074,-0.6666666666555555
-41.8367,-11.2245,2.5e-05,1.25e-05,3.25e-05,8.75e-05,9e-05,7.5e-06,-1.5121951219217131,1.2499999999375,-1.111111111091358
-41.8367,-9.18367,1.75e-05,1.75e-05,1.75e-05,0.000135,7.5e-05,7.5e-06,-1.2432432432163623,0.799999999936,-1.5409836065371676
-41.8367,-7.14286,1.5e-05,2e-05,1.5e-05,6.5e-05,5.5e-05,3.75e-05,-0.9333333333084443,-0.8571428571102041,-1.2499999999687499
-41.8367,-5.10204,2.75e-05,1.25e-05,4e-05,0.0001,5.25e-05,3e-05,-1.230769230731361,0.2857142857061225,-1.137254901942945
-41.8367,-3.06122,1.5e-05,1.5e-05,2e-05,0.00011,4.5e-05,1.5e-05,-0.9999999999666668,0.2857142856979592,-1.5199999999756801
-41.8367,-1.02041,2.75e-05,2.25e-05,5e-05,8.5e-05,2.25e-05,1e-05,0.0,1.333333333288889,-1.0222222222040493
-41.8367,1.02041,2.25e-05,2e-05,3.5e-05,0.0001175,3.25e-05,5e-06,-0.4761904761723354,1.499999999925,-1.3571428571234694
-41.8367,3.06122,1e-05,5e-06,4.25e-05,9.25e-05,3e-05,7.5e-06,-1.428571428489796,1.399999999944,-1.6097560975295657
-41.8367,5.10204,1.5e-05,2.25e-05,3e-05,0.0001475,3.5e-05,7.5e-06,-0.43478260868052915,1.199999999936,-1.6307692307491595
-41.8367,7.14286,2.5e-05,1.75e-05,8.5e-05,0.0001575,2.25e-05,2e-05,-0.24999999998750017,1.2380952380716554,-1.4520547945046347
-41.8367,9.18367,3e-05,1.25e-05,5.25e-05,9.25e-05,1.75e-05,1.75e-05,-0.333333333311111,0.9999999999714287,-1.0204081632486464
-41.8367,11.2245,1e-05,1.25e-05,4.75e-05,0.0001125,1.25e-05,1.75e-05,0.0,0.9230769230485207,-1.6734693877277802
-41.8367,13.2653,1.75e-05,2.5e-05,5e-05,0.00011,1.5e-05,1.75e-05,0.499999999975,0.9629629629344308,-1.4509803921341022
-41.8367,15.3061,5e-06,1.25e-05,7.5e-05,0.00013,3.75e-05,2.25e-05,-0.99999999996,1.0769230769009859,-1.8518518518244167
-41.8367,17.3469,1.25e-05,2.5e-06,8e-05,9.5e-05,2e-05,5e-06,-1.555555555417284,1.7647058823114188,-1.5348837209016764
-41.8367,19.3878,7.5e-06,1e-05,6.75e-05,5.5e-05,1.75e-05,2.5e-06,-0.5454545454148759,1.8571428570897957,-1.51999999995136
-41.8367,21.4286,5e-06,7.5e-06,6.5e-05,8.75e-05,1.25e-05,2.5e-05,-0.49999999995,0.8888888888691358,-1.7837837837452155
-41.8367,23.4694,7.5e-06,2.5e-06,0.0001325,3e-05,2.5e-06,7.5e-06,0.0,1.7857142856887758,-1.199999999936
-41.8367,25.5102,2.5e-06,0.0,0.000105,6e-05,1e-05,2.5e-06,-1.9999999996,1.9069767441505676,-1.83999999994112
-41.8367,27.551,2e-05,5e-06,4.5e-05,7e-05,2.25e-05,1e-05,-1.2727272726347107,1.2727272726809917,-1.1111111110864198
-41.8367,29.5918,0.0,7.5e-06,4.25e-05,6e-05,2e-05,1e-05,-0.9090909090247935,1.2380952380480728,-1.9999999999333333
-41.8367,31.6327,1.75e-05,1.75e-05,6e-05,6.25e-05,1.25e-05,1e-05,0.333333333311111,1.4285714285306121,-1.1249999999718752
-41.8367,33.6735,5e-06,7.5e-06,7.75e-05,6.75e-05,1.25e-05,1.25e-05,-0.49999999995,1.4444444444123454,-1.7241379309869203
-41.8367,35.7143,2.5e-06,1.25e-05,6e-05,4.75e-05,1.5e-05,7.5e-06,-0.18181818180495865,1.5555555555094651,-1.799999999928
-41.8367,37.7551,2.5e-06,1e-05,6.75e-05,5e-05,5e-06,5e-06,0.6666666665777777,1.7241379309869203,-1.8095238094548753
-41.8367,39.7959,5e-06,1.5e-05,6.5e-05,3.5e-05,2.5e-06,1.5e-05,1.4285714284081632,1.2499999999687499,-1.499999999925
-41.8367,41.8367,0.0,1e-05,3e-05,4.25e-05,2.5e-06,5e-06,1.199999999808,1.428571428489796,-1.9999999999058824
-41.8367,43.8776,5e-06,7.5e-06,3.25e-05,3.25e-05,7.5e-06,5e-06,0.0,1.4666666665884445,-1.4666666665884445
-41.8367,45.9184,0.0,1e-05,4.75e-05,1.75e-05,0.0,7.5e-06,1.9999999996,1.454545454492562,-1.9999999997714284
-41.8367,47.9592,7.5e-06,1.25e-05,3e-05,1.5e-05,5e-06,1e-05,0.8571428570448979,0.9999999999499998,-0.6666666666074074
-41.8367,50.0,0.0,7.5e-06,5e-05,5e-05,1e-05,7.5e-06,-0.2857142856816327,1.4782608695137998,-1.99999999992
-39.7959,-50.0,2.5e-06,2.5e-06,0.0,5e-05,6.75e-05,3e-05,-1.8571428570897957,-1.9999999998666667,-1.8095238094548753
-39.7959,-47.9592,0.0,1.5e-05,2.5e-06,4.25e-05,3e-05,2.25e-05,-0.666666666637037,-1.599999999872,-1.9999999999058824
-39.7959,-45.9184,2.5e-06,0.0,5e-06,2.5e-05,5e-05,2e-05,-1.99999999992,-1.199999999904,-1.636363636244628
-39.7959,-43.8776,7.5e-06,1e-05,0.0,3.25e-05,1.75e-05,4.25e-05,-0.5454545454148759,-1.9999999999058824,-1.2499999999375
-39.7959,-41.8367,7.5e-06,1e-05,1e-05,4.5e-05,4.25e-05,1.75e-05,-1.2380952380480728,-0.5454545454148759,-1.4285714285170068
-39.7959,-39.7959,0.0,1.25e-05,7.5e-06,2.5e-05,7.25e-05,1e-05,-1.411764705849135,-0.2857142856816327,-1.99999999984
-39.7959,-37.7551,5e-06,1e-05,5e-06,3e-05,6.75e-05,3e-05,-1.4838709677036421,-1.428571428489796,-1.428571428489796
-39.7959,-35.7143,0.0,5e-06,1.25e-05,3.5e-05,7e-05,4.75e-05,-1.733333333287111,-1.1666666666277778,-1.9999999998857143
-39.7959,-33.6735,1e-05,1.75e-05,7.5e-06,4.25e-05,2.5e-05,5e-06,-0.3529411764539793,0.39999999993599994,-1.2380952380480728
-39.7959,-31.6327,1e-05,1.25e-05,1.5e-05,6e-05,5.5e-05,2e-05,-1.259259259221948,-0.2857142856979592,-1.4285714285306121
-39.7959,-29.5918,1e-05,2e-05,7.5e-06,4.75e-05,7.75e-05,2.75e-05,-1.1794871794629849,-1.1428571427918366,-1.304347826041588
-39.7959,-27.551,5e-06,5e-06,1.5e-05,4.75e-05,9.5e-05,2.25e-05,-1.799999999964,-0.3999999999786667,-1.619047618985941
-39.7959,-25.5102,1.75e-05,1.5e-05,7.5e-06,3.5e-05,5.25e-05,2.5e-05,-1.1111111110781893,-1.0769230768568048,-0.6666666666412698
-39.7959,-23.4694,5e-06,7.5e-06,5e-06,8.25e-05,6.25e-05,1e-05,-1.5714285713836733,-0.6666666665777777,-1.7714285713880817
-39.7959,-21.4286,5e-06,7.5e-06,7.5e-06,4.5e-05,9.75e-05,3e-05,-1.714285714253061,-1.199999999936,-1.599999999936
-39.7959,-19.3878,2.75e-05,1.5e-05,7.5e-06,7.75e-05,8e-05,1e-05,-1.3684210526027702,-0.2857142856816327,-0.9523809523628116
-39.7959,-17.3469,2.5e-06,5e-06,1.75e-05,0.0001025,7.5e-05,1.5e-05,-1.7499999999562499,0.1538461538366863,-1.9047619047256232
-39.7959,-15.3061,5e-06,3e-05,1.5e-05,6e-05,6e-05,5e-06,-0.6666666666518518,0.9999999998999998,-1.692307692255621
-39.7959,-13.2653,1.75e-05,1e-05,1.25e-05,0.0001125,7e-05,1.25e-05,-1.4999999999625,0.0,-1.4615384615159766
-39.7959,-11.2245,2e-05,2e-05,2.25e-05,0.00012,8.75e-05,7.5e-06,-1.2558139534650081,0.9999999999333334,-1.4285714285510203
-39.7959,-9.18367,2e-05,2e-05,3e-05,7.75e-05,6e-05,7.5e-06,-0.9999999999749998,1.199999999936,-1.1794871794629849
-39.7959,-7.14286,2.25e-05,2.5e-05,1.5e-05,0.00011,6.5e-05,5e-06,-0.8888888888691358,0.9999999998999998,-1.3207547169611962
-39.7959,-5.10204,2e-05,5e-06,1.25e-05,0.0001,5.5e-05,1.5e-05,-1.6666666666111112,-0.18181818180495865,-1.3333333333111113
-39.7959,-3.06122,3.5e-05,1e-05,6.25e-05,0.000115,6.25e-05,1.5e-05,-1.448275862029013,1.2258064515812697,-1.0666666666524445
-39.7959,-1.02041,2.25e-05,1.25e-05,4.75e-05,0.0001025,8e-05,2.25e-05,-1.4594594594279033,0.7142857142653061,-1.27999999997952
-39.7959,1.02041,7.5e-06,1.25e-05,2.75e-05,0.0001,2.5e-05,1.5e-05,-0.6666666666311111,0.5882352940899653,-1.720930232526122
-39.7959,3.06122,1.75e-05,5e-06,5.25e-05,0.00015,4.5e-05,2.5e-06,-1.599999999936,1.8181818181157026,-1.5820895522199154
-39.7959,5.10204,4e-05,3e-05,7.25e-05,0.0001375,5.25e-05,1.25e-05,-0.5454545454413223,1.411764705849135,-1.0985915492833962
-39.7959,7.14286,2.25e-05,1e-05,8.25e-05,0.00011,2.25e-05,2.25e-05,-0.7692307691834319,1.142857142835374,-1.3207547169611962
-39.7959,9.18367,1.5e-05,5e-06,5.5e-05,7.75e-05,2.25e-05,1.5e-05,-1.2727272726347107,1.1428571428244898,-1.351351351322133
-39.7959,11.2245,5e-06,2.25e-05,4.75e-05,0.000105,4.5e-05,2.5e-06,-0.6666666666469137,1.799999999928,-1.8181818181487603
-39.7959,13.2653,1.25e-05,1e-05,8.75e-05,6.75e-05,3.25e-05,2.75e-05,-1.0588235293619377,1.0434782608514177,-1.3749999999656248
-39.7959,15.3061,2.5e-05,2e-05,7.25e-05,8.75e-05,2e-05,1.5e-05,0.0,1.3142857142556734,-1.111111111091358
-39.7959,17.3469,1e-05,2e-05,5e-05,9.75e-05,2.5e-05,2.5e-05,-0.22222222221234564,0.6666666666488889,-1.6279069767138994
-39.7959,19.3878,2e-05,5e-06,8.25e-05,9.5e-05,2e-05,7.5e-06,-1.199999999904,1.6666666666296293,-1.3043478260642722
-39.7959,21.4286,5e-06,1e-05,4.75e-05,7e-05,1e-05,1.5e-05,0.0,1.03999999996672,-1.733333333287111
-39.7959,23.4694,2.5e-06,2e-05,6.5e-05,5.25e-05,1e-05,2.75e-05,0.6666666666222222,0.8108108107932795,-1.8181818181157026
-39.7959,25.5102,1.25e-05,2.25e-05,5.75e-05,5.75e-05,1.75e-05,1.5e-05,0.24999999998750017,1.1724137930711058,-1.285714285677551
-39.7959,27.551,2.5e-06,2.25e-05,8.25e-05,5.25e-05,2.25e-05,2.25e-05,0.0,1.142857142835374,-1.8181818181157026
-39.7959,29.5918,1.5e-05,2.5e-05,6e-05,5.25e-05,1e-05,7.5e-06,0.8571428570938775,1.5555555555094651,-1.1111111110781893
-39.7959,31.6327,7.5e-06,1e-05,4.5e-05,2.5e-05,2.5e-06,1.5e-05,1.199999999808,0.9999999999666668,-1.0769230768568048
-39.7959,33.6735,0.0,1.75e-05,7.25e-05,5e-05,5e-06,2.5e-05,1.1111111110123457,0.9743589743389875,-1.99999999992
-39.7959,35.7143,5e-06,4.75e-05,8.75e-05,4.5e-05,7.5e-06,2.5e-06,1.454545454492562,1.8888888888469133,-1.599999999936
-39.7959,37.7551,2.5e-06,4.75e-05,3.5e-05,5e-05,5e-06,5e-06,1.619047618985941,1.499999999925,-1.8095238094548753
-39.7959,39.7959,5e-06,1.5e-05,4.75e-05,4e-05,0.0,7.5e-06,1.9999999997333333,1.454545454492562,-1.5555555554864198
-39.7959,41.8367,5e-06,1.75e-05,5.25e-05,4e-05,0.0,2.5e-06,1.9999999997714284,1.8181818181157026,-1.5555555554864198
-39.7959,43.8776,2.5e-06,2.5e-05,5.75e-05,5.25e-05,5e-06,0.0,1.3333333332444446,1.9999999999304348,-1.8181818181157026
-39.7959,45.9184,5e-06,2.5e-05,3e-05,2.25e-05,1e-05,1e-05,0.8571428570938775,0.9999999999499998,-1.2727272726347107
-39.7959,47.9592,7.5e-06,2.5e-05,6.25e-05,2.25e-05,7.5e-06,2.5e-06,1.0769230768568048,1.8461538460970413,-0.9999999999333334
-39.7959,50.0,1.25e-05,2.25e-05,5.5e-05,2.25e-05,5e-06,7.5e-06,1.2727272726347107,1.51999999995136,-0.5714285713959183
-37.7551,-50.0,5e-06,5e-06,1.25e-05,2.75e-05,4.75e-05,2.25e-05,-1.619047618985941,-0.5714285713959183,-1.3846153845301774
-37.7551,-47.9592,5e-06,0.0,5e-06,4.5e-05,2.5e-05,2e-05,-1.99999999984,-1.199999999904,-1.599999999936
-37.7551,-45.9184,0.0,1e-05,0.0,1.25e-05,3.5e-05,2.5e-05,-1.1111111110617284,-1.99999999984,-1.99999999968
-37.7551,-43.8776,1.5e-05,2.5e-06,0.0,2.75e-05,4.5e-05,2.25e-05,-1.7894736841351802,-1.9999999998222222,-0.5882352940899653
-37.7551,-41.8367,2e-05,7.5e-06,2.5e-06,6.5e-05,3.5e-05,7.5e-06,-1.2941176469979239,-0.9999999997999998,-1.058823529386851
-37.7551,-39.7959,5e-06,2.25e-05,1.25e-05,4.5e-05,5e-05,7.5e-06,-0.758620689634245,0.49999999995,-1.599999999936
-37.7551,-37.7551,7.5e-06,2.5e-06,2e-05,3.25e-05,3.75e-05,1e-05,-1.7499999999125,0.6666666666222222,-1.2499999999375
-37.7551,-35.7143,1.75e-05,5e-06,5e-06,4.75e-05,6e-05,3e-05,-1.692307692255621,-1.428571428489796,-0.9230769230485207
-37.7551,-33.6735,2.5e-05,1.75e-05,2.5e-06,6.75e-05,5.75e-05,1.75e-05,-1.0666666666382223,-1.49999999985,-0.9189189188990505
-37.7551,-31.6327,7.5e-06,5e-06,1.5e-05,5e-05,7e-05,1.25e-05,-1.733333333287111,0.18181818180495865,-1.4782608695137998
-37.7551,-29.5918,1e-05,1e-05,1e-05,6.25e-05,5.25e-05,2e-05,-1.35999999995648,-0.6666666666222222,-1.448275862029013
-37.7551,-27.551,1.75e-05,7.5e-06,1.75e-05,7e-05,0.0001025,2.25e-05,-1.7272727272413222,-0.24999999998750017,-1.1999999999725715
-37.7551,-25.5102,1.5e-05,5e-06,2e-05,7e-05,9.75e-05,5e-06,-1.8048780487452707,1.199999999904,-1.2941176470283737
-37.7551,-23.4694,1.25e-05,1e-05,1e-05,0.0001225,6.25e-05,3e-05,-1.448275862029013,-0.9999999999499998,-1.6296296296054869
-37.7551,-21.4286,2.5e-06,7.5e-06,7.5e-06,9.25e-05,6.25e-05,3e-05,-1.5714285713836733,-1.199999999936,-1.8947368420653736
-37.7551,-19.3878,1e-05,2.5e-06,5e-06,8.25e-05,0.000135,2.25e-05,-1.9272727272446941,-1.2727272726347107,-1.5675675675336742
-37.7551,-17.3469,1e-05,2e-05,7.5e-06,8.5e-05,0.0001025,7.5e-06,-1.3469387754882132,0.0,-1.5789473683878117
-37.7551,-15.3061,2.5e-05,1e-05,1.75e-05,9.75e-05,8e-05,1e-05,-1.5555555555209877,0.5454545454148759,-1.1836734693684299
-37.7551,-13.2653,2.25e-05,2.25e-05,4e-05,0.0001075,8e-05,7.5e-06,-1.1219512194903032,1.3684210525739613,-1.3076923076721894
-37.7551,-11.2245,1.25e-05,2.75e-05,7.5e-06,0.0001275,7.25e-05,2.25e-05,-0.8999999999819999,-0.9999999999333334,-1.6428571428336733
-37.7551,-9.18367,4.5e-05,1.25e-05,3.5e-05,7.75e-05,7.25e-05,1.25e-05,-1.411764705849135,0.9473684210127423,-0.5306122448892961
-37.7551,-7.14286,1e-05,2.75e-05,2.5e-05,0.000135,9.25e-05,2.5e-05,-1.0833333333152777,0.0,-1.7241379310107017
-37.7551,-5.10204,1.5e-05,1.25e-05,1.5e-05,0.000155,6.5e-05,2.5e-05,-1.3548387096424557,-0.499999999975,-1.6470588235100343
-37.7551,-3.06122,1e-05,1.75e-05,3.75e-05,8.5e-05,5.75e-05,2.5e-06,-1.0666666666382223,1.7499999999125,-1.5789473683878117
-37.7551,-1.02041,7.5e-06,3.25e-05,6.25e-05,0.0001325,2.25e-05,2.5e-05,0.3636363636231404,0.8571428571232654,-1.7857142856887758
-37.7551,1.02041,2.25e-05,1.25e-05,4.25e-05,0.0001375,3.5e-05,1e-05,-0.9473684210127423,1.2380952380480728,-1.4374999999820313
-37.7551,3.06122,1.25e-05,2.5e-05,8.5e-05,0.000175,2.75e-05,1.75e-05,-0.09523809523446711,1.3170731707060086,-1.7333333333148444
-37.7551,5.10204,1.75e-05,3.75e-05,3.25e-05,0.00015,1.5e-05,1e-05,0.8571428571102041,1.0588235293619377,-1.5820895522199154
-37.7551,7.14286,3e-05,1.25e-05,6.75e-05,0.0001125,3.75e-05,5e-06,-0.99999999996,1.7241379309869203,-1.157894736825854
-37.7551,9.18367,2e-05,2.5e-06,5.75e-05,9.75e-05,1.25e-05,2.75e-05,-1.3333333331555555,0.7058823529245675,-1.3191489361477593
-37.7551,11.2245,2.5e-05,2e-05,4.25e-05,0.0001275,1.75e-05,1.75e-05,0.13333333332622238,0.8333333333055557,-1.3442622950643375
-37.7551,13.2653,1.25e-05,2.5e-06,6.25e-05,0.0001225,1.25e-05,7.5e-06,-1.3333333331555555,1.5714285713836733,-1.6296296296054869
-37.7551,15.3061,1.25e-05,3.25e-05,8.25e-05,9e-05,2e-05,2.5e-05,0.4761904761723354,1.0697674418405625,-1.5121951219217131
-37.7551,17.3469,1.25e-05,1.75e-05,6.5e-05,0.0001025,1.5e-05,2.25e-05,0.1538461538366863,0.9714285714063671,-1.5652173912771266
-37.7551,19.3878,1.5e-05,1.25e-05,7.75e-05,0.0001,3.5e-05,1.5e-05,-0.9473684210127423,1.351351351322133,-1.4782608695395085
-37.7551,21.4286,1e-05,1.5e-05,0.000105,0.0001,1.5e-05,2e-05,0.0,1.3599999999782402,-1.6363636363338843
-37.7551,23.4694,7.5e-06,1.75e-05,5.5e-05,5e-05,7.5e-06,2.75e-05,0.799999999936,0.6666666666505051,-1.4782608695137998
-37.7551,25.5102,1e-05,1e-05,9e-05,8.75e-05,1.25e-05,2e-05,-0.2222222222024691,1.2727272727041323,-1.5897435897109797
-37.7551,27.551,1.5e-05,5e-06,8.25e-05,5.25e-05,2.5e-06,1e-05,0.6666666664888888,1.5675675675336742,-1.1111111110781893
-37.7551,29.5918,1e-05,1.5e-05,5.25e-05,8.25e-05,0.0,3e-05,1.9999999997333333,0.5454545454413223,-1.5675675675336742
-37.7551,31.6327,1.25e-05,2e-05,8.25e-05,9.25e-05,2.5e-05,5e-06,-0.22222222221234564,1.7714285713880817,-1.5238095237804987
-37.7551,33.6735,2.5e-05,2.75e-05,7.75e-05,5.75e-05,5e-06,2.25e-05,1.3846153845301774,1.099999999978,-0.7878787878596879
-37.7551,35.7143,2.25e-05,2e-05,8.5e-05,6e-05,1e-05,5e-06,0.6666666666222222,1.7777777777382717,-0.9090909090688706
-37.7551,37.7551,5e-06,2e-05,5.5e-05,3e-05,7.5e-06,1.25e-05,0.9090909090247935,1.259259259221948,-1.428571428489796
-37.7551,39.7959,1e-05,1.25e-05,5.25e-05,3.25e-05,2.5e-06,2e-05,1.3333333331555555,0.8965517241131987,-1.0588235293619377
-37.7551,41.8367,7.5e-06,2e-05,8e-05,2.25e-05,1e-05,5e-06,0.6666666666222222,1.7647058823114188,-0.9999999999333334
-37.7551,43.8776,0.0,2e-05,5e-05,4e-05,5e-06,2.5e-05,1.199999999904,0.6666666666488889,-1.9999999999
-37.7551,45.9184,0.0,2.25e-05,3e-05,5.25e-05,7.5e-06,2.5e-06,0.9999999999333334,1.69230769220355,-1.9999999999238094
-37.7551,47.9592,2.5e-06,1.5e-05,4.5e-05,4.25e-05,1e-05,1.25e-05,0.39999999996799995,1.1304347825693764,-1.7777777776987655
-37.7551,50.0,0.0,2.75e-05,7e-05,2.75e-05,5e-06,5e-06,1.3846153845301774,1.733333333287111,-1.9999999998545455
-35.7143,-50.0,2e-05,2.5e-06,1.25e-05,1.75e-05,2.5e-05,1.25e-05,-1.636363636244628,0.0,0.13333333332622238
-35.7143,-47.9592,2e-05,7.5e-06,2.5e-06,2.25e-05,4.5e-05,1.5e-05,-1.4285714285170068,-1.4285714284081632,-0.11764705881799306
-35.7143,-45.9184,0.0,5e-06,1.25e-05,3.5e-05,4e-05,1.5e-05,-1.5555555554864198,-0.18181818180495865,-1.9999999998857143
-35.7143,-43.8776,2e-05,2.5e-06,1e-05,2.5e-05,4.75e-05,3e-05,-1.799999999928,-0.9999999999499998,-0.22222222221234564
-35.7143,-41.8367,1e-05,1.5e-05,7.5e-06,3.5e-05,4.75e-05,3e-05,-1.03999999996672,-1.199999999936,-1.1111111110617284
-35.7143,-39.7959,1.5e-05,3e-05,1.25e-05,4.25e-05,6e-05,1.5e-05,-0.6666666666518518,-0.18181818180495865,-0.9565217390971645
-35.7143,-37.7551,7.5e-06,1.25e-05,7.5e-06,4.5e-05,5.25e-05,1.75e-05,-1.230769230731361,-0.799999999936,-1.4285714285170068
-35.7143,-35.7143,7.5e-06,1e-05,1.5e-05,4.75e-05,0.000105,3.5e-05,-1.6521739130147448,-0.799999999968,-1.454545454492562
-35.7143,-33.6735,1.25e-05,1e-05,3.75e-05,5.5e-05,8.25e-05,1.75e-05,-1.5675675675336742,0.727272727246281,-1.259259259221948
-35.7143,-31.6327,7.5e-06,1e-05,3e-05,6.75e-05,4e-05,2.25e-05,-1.1999999999520001,0.2857142857034013,-1.599999999957333
-35.7143,-29.5918,5e-06,2.25e-05,1.75e-05,5.25e-05,0.0001075,1e-05,-1.3076923076721894,0.5454545454148759,-1.6521739129860114
-35.7143,-27.551,3e-05,2.5e-05,3.5e-05,5.5e-05,7.5e-05,7.5e-06,-0.99999999998,1.2941176469979239,-0.5882352941038063
-35.7143,-25.5102,1.75e-05,7.5e-06,1e-05,3.5e-05,0.000105,3.75e-05,-1.7333333333025183,-1.1578947367933519,-0.6666666666412698
