x,y,detectorID,nPrimary,roiCounts,normalizedCounts,flux,normalizedFlux,mean_roiCounts,mean_normalizedCounts,mean_flux,mean_normalizedFlux,roiCounts_rel_diff,normalizedCounts_rel_diff,flux_rel_diff,normalizedFlux_rel_diff
11.2245,29.5918,0,100000,14,0.00014,67,0.00067,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,-0.4084507042253521,-0.4084507042253522,-0.09662921348314613,-0.09662921348314599
11.2245,29.5918,1,100000,36,0.00036,85,0.00085,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,0.5211267605633803,0.5211267605633803,0.14606741573033702,0.14606741573033707
11.2245,29.5918,2,100000,33,0.00033,74,0.00074,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,0.3943661971830985,0.3943661971830985,-0.0022471910112360186,-0.0022471910112359123
11.2245,29.5918,3,100000,19,0.00019,83,0.00083,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,-0.19718309859154934,-0.1971830985915493,0.11910112359550555,0.11910112359550569
11.2245,29.5918,4,100000,18,0.00018,75,0.00075,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,-0.2394366197183099,-0.23943661971830987,0.01123595505617971,0.011235955056179855
11.2245,29.5918,5,100000,22,0.00022,61,0.00061,23.666666666666668,0.00023666666666666668,74.16666666666667,0.0007416666666666666,-0.07042253521126765,-0.07042253521126764,-0.1775280898876405,-0.17752808988764043
11.2245,31.6327,0,100000,23,0.00023,74,0.00074,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,-0.21590909090909088,-0.21590909090909086,0.00452488687782799,0.004524886877827968
11.2245,31.6327,1,100000,22,0.00022,72,0.00072,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,-0.24999999999999997,-0.24999999999999994,-0.022624434389140333,-0.02262443438914028
11.2245,31.6327,2,100000,33,0.00033,69,0.00069,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,0.12500000000000006,0.12500000000000003,-0.06334841628959283,-0.06334841628959287
11.2245,31.6327,3,100000,37,0.00037,82,0.00082,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,0.2613636363636364,0.26136363636363635,0.11312217194570129,0.11312217194570125
11.2245,31.6327,4,100000,31,0.00031,65,0.00065,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,0.05681818181818186,0.056818181818181844,-0.11764705882352947,-0.11764705882352952
11.2245,31.6327,5,100000,30,0.0003,80,0.0008,29.333333333333332,0.0002933333333333333,73.66666666666667,0.0007366666666666667,0.02272727272727277,0.022727272727272665,0.08597285067873296,0.085972850678733
11.2245,33.6735,0,100000,24,0.00024,76,0.00076,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,-0.14285714285714285,-0.14285714285714293,-0.002188183807439887,-0.0021881838074397832
11.2245,33.6735,1,100000,35,0.00035,75,0.00075,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,0.25,0.24999999999999986,-0.015317286652078837,-0.015317286652078767
11.2245,33.6735,2,100000,37,0.00037,88,0.00088,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,0.32142857142857145,0.3214285714285713,0.1553610503282275,0.15536105032822758
11.2245,33.6735,3,100000,41,0.00041,85,0.00085,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,0.4642857142857143,0.4642857142857141,0.11597374179431065,0.11597374179431065
11.2245,33.6735,4,100000,12,0.00012,70,0.0007,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,-0.5714285714285714,-0.5714285714285715,-0.08096280087527358,-0.08096280087527355
11.2245,33.6735,5,100000,19,0.00019,63,0.00063,28.0,0.00028000000000000003,76.16666666666667,0.0007616666666666667,-0.32142857142857145,-0.32142857142857145,-0.17286652078774623,-0.17286652078774614
11.2245,35.7143,0,100000,41,0.00041,68,0.00068,32.333333333333336,0.0003233333333333333,75.5,0.000755,0.26804123711340194,0.26804123711340216,-0.09933774834437085,-0.09933774834437083
11.2245,35.7143,1,100000,33,0.00033,71,0.00071,32.333333333333336,0.0003233333333333333,75.5,0.000755,0.020618556701030855,0.02061855670103104,-0.059602649006622516,-0.05960264900662253
11.2245,35.7143,2,100000,39,0.00039,79,0.00079,32.333333333333336,0.0003233333333333333,75.5,0.000755,0.20618556701030918,0.2061855670103094,0.046357615894039736,0.04635761589403971
11.2245,35.7143,3,100000,27,0.00027,81,0.00081,32.333333333333336,0.0003233333333333333,75.5,0.000755,-0.16494845360824748,-0.1649484536082473,0.0728476821192053,0.0728476821192052
11.2245,35.7143,4,100000,29,0.00029,86,0.00086,32.333333333333336,0.0003233333333333333,75.5,0.000755,-0.1030927835051547,-0.10309278350515454,0.1390728476821192,0.13907284768211914
11.2245,35.7143,5,100000,25,0.00025,68,0.00068,32.333333333333336,0.0003233333333333333,75.5,0.000755,-0.22680412371134026,-0.2268041237113401,-0.09933774834437085,-0.09933774834437083
11.2245,37.7551,0,100000,18,0.00018,61,0.00061,29.666666666666668,0.0002966666666666667,68.5,0.000685,-0.39325842696629215,-0.39325842696629215,-0.10948905109489052,-0.10948905109489049
11.2245,37.7551,1,100000,32,0.00032,72,0.00072,29.666666666666668,0.0002966666666666667,68.5,0.000685,0.07865168539325838,0.07865168539325838,0.051094890510948905,0.051094890510949044
11.2245,37.7551,2,100000,32,0.00032,59,0.00059,29.666666666666668,0.0002966666666666667,68.5,0.000685,0.07865168539325838,0.07865168539325838,-0.1386861313868613,-0.1386861313868612
11.2245,37.7551,3,100000,33,0.00033,74,0.00074,29.666666666666668,0.0002966666666666667,68.5,0.000685,0.11235955056179771,0.11235955056179761,0.08029197080291971,0.08029197080291976
11.2245,37.7551,4,100000,24,0.00024,68,0.00068,29.666666666666668,0.0002966666666666667,68.5,0.000685,-0.1910112359550562,-0.19101123595505626,-0.0072992700729927005,-0.007299270072992562
11.2245,37.7551,5,100000,39,0.00039,77,0.00077,29.666666666666668,0.0002966666666666667,68.5,0.000685,0.31460674157303364,0.31460674157303353,0.12408759124087591,0.12408759124087593
11.2245,39.7959,0,100000,28,0.00028,71,0.00071,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,0.1351351351351351,0.13513513513513498,0.04156479217603905,0.041564792176039124
11.2245,39.7959,1,100000,17,0.00017,77,0.00077,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,-0.31081081081081086,-0.3108108108108108,0.12958435207823954,0.1295843520782395
11.2245,39.7959,2,100000,33,0.00033,62,0.00062,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,0.3378378378378378,0.3378378378378378,-0.09046454767726168,-0.09046454767726164
11.2245,39.7959,3,100000,21,0.00021,53,0.00053,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,-0.14864864864864868,-0.14864864864864866,-0.2224938875305624,-0.2224938875305624
11.2245,39.7959,4,100000,26,0.00026,72,0.00072,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,0.054054054054054,0.0540540540540539,0.056234718826405794,0.056234718826405905
11.2245,39.7959,5,100000,23,0.00023,74,0.00074,24.666666666666668,0.0002466666666666667,68.16666666666667,0.0006816666666666667,-0.06756756756756761,-0.0675675675675676,0.08557457212713929,0.08557457212713933
11.2245,41.8367,0,100000,33,0.00033,62,0.00062,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,0.32885906040268464,0.32885906040268464,-0.05583756345177672,-0.05583756345177658
11.2245,41.8367,1,100000,27,0.00027,67,0.00067,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,0.08724832214765106,0.0872483221476511,0.020304568527918707,0.02030456852791889
11.2245,41.8367,2,100000,21,0.00021,67,0.00067,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,-0.15436241610738252,-0.15436241610738247,0.020304568527918707,0.02030456852791889
11.2245,41.8367,3,100000,15,0.00015,56,0.00056,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,-0.3959731543624161,-0.3959731543624161,-0.14720812182741122,-0.1472081218274112
11.2245,41.8367,4,100000,20,0.0002,70,0.0007,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,-0.19463087248322145,-0.1946308724832214,0.06598984771573596,0.06598984771573611
11.2245,41.8367,5,100000,33,0.00033,72,0.00072,24.833333333333332,0.0002483333333333333,65.66666666666667,0.0006566666666666666,0.32885906040268464,0.32885906040268464,0.09644670050761413,0.09644670050761436
11.2245,43.8776,0,100000,25,0.00025,73,0.00073,26.0,0.00026,70.33333333333333,0.0007033333333333333,-0.038461538461538464,-0.03846153846153836,0.037914691943128034,0.037914691943128014
11.2245,43.8776,1,100000,37,0.00037,64,0.00064,26.0,0.00026,70.33333333333333,0.0007033333333333333,0.4230769230769231,0.4230769230769232,-0.09004739336492885,-0.09004739336492874
11.2245,43.8776,2,100000,15,0.00015,56,0.00056,26.0,0.00026,70.33333333333333,0.0007033333333333333,-0.4230769230769231,-0.4230769230769231,-0.20379146919431274,-0.2037914691943128
11.2245,43.8776,3,100000,19,0.00019,73,0.00073,26.0,0.00026,70.33333333333333,0.0007033333333333333,-0.2692307692307692,-0.2692307692307691,0.037914691943128034,0.037914691943128014
11.2245,43.8776,4,100000,44,0.00044,91,0.00091,26.0,0.00026,70.33333333333333,0.0007033333333333333,0.6923076923076923,0.6923076923076925,0.2938388625592418,0.29383886255924185
11.2245,43.8776,5,100000,16,0.00016,65,0.00065,26.0,0.00026,70.33333333333333,0.0007033333333333333,-0.38461538461538464,-0.3846153846153845,-0.07582938388625586,-0.07582938388625587
11.2245,45.9184,0,100000,24,0.00024,64,0.00064,23.5,0.000235,67.33333333333333,0.0006733333333333334,0.02127659574468085,0.021276595744680906,-0.04950495049504944,-0.04950495049504952
11.2245,45.9184,1,100000,17,0.00017,63,0.00063,23.5,0.000235,67.33333333333333,0.0006733333333333334,-0.2765957446808511,-0.27659574468085096,-0.06435643564356429,-0.06435643564356441
11.2245,45.9184,2,100000,28,0.00028,77,0.00077,23.5,0.000235,67.33333333333333,0.0006733333333333334,0.19148936170212766,0.1914893617021276,0.14356435643564364,0.1435643564356434
11.2245,45.9184,3,100000,25,0.00025,71,0.00071,23.5,0.000235,67.33333333333333,0.0006733333333333334,0.06382978723404255,0.0638297872340426,0.05445544554455453,0.05445544554455438
11.2245,45.9184,4,100000,26,0.00026,75,0.00075,23.5,0.000235,67.33333333333333,0.0006733333333333334,0.10638297872340426,0.10638297872340419,0.11386138613861393,0.11386138613861377
11.2245,45.9184,5,100000,21,0.00021,54,0.00054,23.5,0.000235,67.33333333333333,0.0006733333333333334,-0.10638297872340426,-0.10638297872340419,-0.19801980198019797,-0.19801980198019808
11.2245,47.9592,0,100000,25,0.00025,52,0.00052,26.0,0.00026,66.16666666666667,0.0006616666666666666,-0.038461538461538464,-0.03846153846153836,-0.21410579345088168,-0.21410579345088163
11.2245,47.9592,1,100000,21,0.00021,45,0.00045,26.0,0.00026,66.16666666666667,0.0006616666666666666,-0.19230769230769232,-0.1923076923076922,-0.3198992443324937,-0.31989924433249367
11.2245,47.9592,2,100000,23,0.00023,59,0.00059,26.0,0.00026,66.16666666666667,0.0006616666666666666,-0.11538461538461539,-0.11538461538461528,-0.10831234256926958,-0.10831234256926943
11.2245,47.9592,3,100000,23,0.00023,67,0.00067,26.0,0.00026,66.16666666666667,0.0006616666666666666,-0.11538461538461539,-0.11538461538461528,0.012594458438287081,0.012594458438287243
11.2245,47.9592,4,100000,30,0.0003,91,0.00091,26.0,0.00026,66.16666666666667,0.0006616666666666666,0.15384615384615385,0.15384615384615385,0.3753148614609571,0.37531486146095727
11.2245,47.9592,5,100000,34,0.00034,83,0.00083,26.0,0.00026,66.16666666666667,0.0006616666666666666,0.3076923076923077,0.3076923076923079,0.2544080604534004,0.2544080604534006
11.2245,50.0,0,100000,16,0.00016,62,0.00062,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.4606741573033708,-0.4606741573033707,-0.07000000000000006,-0.06999999999999997
11.2245,50.0,1,100000,22,0.00022,67,0.00067,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.25842696629213485,-0.25842696629213474,0.004999999999999929,0.005000000000000068
11.2245,50.0,2,100000,43,0.00043,62,0.00062,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,0.44943820224719094,0.44943820224719105,-0.07000000000000006,-0.06999999999999997
11.2245,50.0,3,100000,43,0.00043,71,0.00071,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,0.44943820224719094,0.44943820224719105,0.06499999999999992,0.06500000000000006
11.2245,50.0,4,100000,29,0.00029,69,0.00069,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.022471910112359588,-0.022471910112359487,0.03499999999999993,0.03499999999999998
11.2245,50.0,5,100000,25,0.00025,69,0.00069,29.666666666666668,0.00029666666666666665,66.66666666666667,0.0006666666666666666,-0.15730337078651688,-0.1573033707865168,0.03499999999999993,0.03499999999999998
13.2653,-50.0,0,100000,20,0.0002,64,0.00064,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,-0.22077922077922082,-0.22077922077922071,-0.06796116504854376,-0.06796116504854366
13.2653,-50.0,1,100000,38,0.00038,84,0.00084,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,0.48051948051948046,0.4805194805194807,0.22330097087378634,0.2233009708737864
13.2653,-50.0,2,100000,26,0.00026,73,0.00073,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,0.012987012987012941,0.012987012987012951,0.06310679611650478,0.06310679611650476
13.2653,-50.0,3,100000,29,0.00029,59,0.00059,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,0.12987012987012983,0.12987012987012994,-0.14077669902912626,-0.1407766990291262
13.2653,-50.0,4,100000,27,0.00027,73,0.00073,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,0.0519480519480519,0.051948051948052014,0.06310679611650478,0.06310679611650476
13.2653,-50.0,5,100000,14,0.00014,59,0.00059,25.666666666666668,0.00025666666666666665,68.66666666666667,0.0006866666666666667,-0.4545454545454546,-0.4545454545454546,-0.14077669902912626,-0.1407766990291262
13.2653,-47.9592,0,100000,22,0.00022,72,0.00072,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,-0.21893491124260359,-0.21893491124260353,0.026128266033254088,0.02612826603325412
13.2653,-47.9592,1,100000,43,0.00043,83,0.00083,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,0.5266272189349112,0.5266272189349113,0.182897862232779,0.18289786223277898
13.2653,-47.9592,2,100000,16,0.00016,67,0.00067,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,-0.43195266272189353,-0.4319526627218934,-0.04513064133016634,-0.04513064133016633
13.2653,-47.9592,3,100000,27,0.00027,59,0.00059,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,-0.041420118343195304,-0.04142011834319525,-0.159144893111639,-0.15914489311163899
13.2653,-47.9592,4,100000,21,0.00021,71,0.00071,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,-0.25443786982248523,-0.2544378698224852,0.011876484560570003,0.011876484560569998
13.2653,-47.9592,5,100000,40,0.0004,69,0.00069,28.166666666666668,0.00028166666666666666,70.16666666666667,0.0007016666666666667,0.4201183431952662,0.42011834319526636,-0.016627078384798166,-0.016627078384798245
13.2653,-45.9184,0,100000,29,0.00029,76,0.00076,28.833333333333332,0.0002883333333333333,73.5,0.000735,0.00578034682080929,0.005780346820809327,0.034013605442176874,0.034013605442176964
13.2653,-45.9184,1,100000,17,0.00017,71,0.00071,28.833333333333332,0.0002883333333333333,73.5,0.000735,-0.4104046242774566,-0.41040462427745655,-0.034013605442176874,-0.03401360544217681
13.2653,-45.9184,2,100000,30,0.0003,71,0.00071,28.833333333333332,0.0002883333333333333,73.5,0.000735,0.04046242774566478,0.04046242774566473,-0.034013605442176874,-0.03401360544217681
13.2653,-45.9184,3,100000,39,0.00039,89,0.00089,28.833333333333332,0.0002883333333333333,73.5,0.000735,0.3526011560693642,0.3526011560693642,0.2108843537414966,0.21088435374149656
13.2653,-45.9184,4,100000,24,0.00024,60,0.0006,28.833333333333332,0.0002883333333333333,73.5,0.000735,-0.16763005780346818,-0.16763005780346812,-0.1836734693877551,-0.18367346938775514
13.2653,-45.9184,5,100000,34,0.00034,74,0.00074,28.833333333333332,0.0002883333333333333,73.5,0.000735,0.17919075144508675,0.17919075144508687,0.006802721088435374,0.006802721088435392
13.2653,-43.8776,0,100000,16,0.00016,55,0.00055,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,-0.32867132867132864,-0.32867132867132864,-0.18518518518518517,-0.18518518518518504
13.2653,-43.8776,1,100000,14,0.00014,73,0.00073,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,-0.41258741258741255,-0.41258741258741266,0.08148148148148149,0.08148148148148154
13.2653,-43.8776,2,100000,37,0.00037,75,0.00075,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,0.5524475524475525,0.5524475524475524,0.1111111111111111,0.11111111111111126
13.2653,-43.8776,3,100000,10,0.0001,68,0.00068,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,-0.5804195804195804,-0.5804195804195805,0.007407407407407408,0.007407407407407588
13.2653,-43.8776,4,100000,33,0.00033,71,0.00071,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,0.3846153846153847,0.3846153846153845,0.05185185185185185,0.051851851851851996
13.2653,-43.8776,5,100000,33,0.00033,63,0.00063,23.833333333333332,0.00023833333333333334,67.5,0.0006749999999999999,0.3846153846153847,0.3846153846153845,-0.06666666666666667,-0.06666666666666653
13.2653,-41.8367,0,100000,42,0.00042,74,0.00074,45.666666666666664,0.0004566666666666667,80.5,0.000805,-0.08029197080291967,-0.08029197080291972,-0.08074534161490683,-0.0807453416149069
13.2653,-41.8367,1,100000,43,0.00043,81,0.00081,45.666666666666664,0.0004566666666666667,80.5,0.000805,-0.058394160583941555,-0.05839416058394168,0.006211180124223602,0.006211180124223484
13.2653,-41.8367,2,100000,18,0.00018,70,0.0007,45.666666666666664,0.0004566666666666667,80.5,0.000805,-0.6058394160583941,-0.6058394160583942,-0.13043478260869565,-0.1304347826086957
13.2653,-41.8367,3,100000,51,0.00051,77,0.00077,45.666666666666664,0.0004566666666666667,80.5,0.000805,0.11678832116788326,0.11678832116788324,-0.043478260869565216,-0.04347826086956533
13.2653,-41.8367,4,100000,54,0.00054,98,0.00098,45.666666666666664,0.0004566666666666667,80.5,0.000805,0.18248175182481757,0.18248175182481746,0.21739130434782608,0.21739130434782597
13.2653,-41.8367,5,100000,66,0.00066,83,0.00083,45.666666666666664,0.0004566666666666667,80.5,0.000805,0.4452554744525548,0.44525547445255464,0.031055900621118012,0.031055900621117957
13.2653,-39.7959,0,100000,14,0.00014,79,0.00079,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,-0.5307262569832402,-0.5307262569832403,0.10232558139534877,0.10232558139534885
13.2653,-39.7959,1,100000,48,0.00048,81,0.00081,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,0.6089385474860336,0.6089385474860335,0.1302325581395348,0.13023255813953483
13.2653,-39.7959,2,100000,35,0.00035,72,0.00072,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,0.17318435754189948,0.1731843575418994,0.0046511627906976084,0.004651162790697737
13.2653,-39.7959,3,100000,38,0.00038,67,0.00067,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,0.2737430167597766,0.2737430167597766,-0.06511627906976751,-0.06511627906976741
13.2653,-39.7959,4,100000,19,0.00019,60,0.0006,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,-0.3631284916201117,-0.3631284916201117,-0.16279069767441867,-0.16279069767441867
13.2653,-39.7959,5,100000,25,0.00025,71,0.00071,29.833333333333332,0.00029833333333333334,71.66666666666667,0.0007166666666666667,-0.1620111731843575,-0.16201117318435754,-0.009302325581395415,-0.009302325581395323
13.2653,-37.7551,0,100000,33,0.00033,74,0.00074,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,0.20731707317073175,0.20731707317073172,0.09090909090909098,0.09090909090909094
13.2653,-37.7551,1,100000,14,0.00014,59,0.00059,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,-0.4878048780487805,-0.48780487804878053,-0.13022113022113016,-0.13022113022113013
13.2653,-37.7551,2,100000,27,0.00027,72,0.00072,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,-0.01219512195121947,-0.012195121951219478,0.061425061425061496,0.06142506142506154
13.2653,-37.7551,3,100000,16,0.00016,53,0.00053,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,-0.4146341463414634,-0.41463414634146334,-0.21867321867321862,-0.21867321867321868
13.2653,-37.7551,4,100000,35,0.00035,78,0.00078,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,0.28048780487804886,0.2804878048780488,0.14987714987714995,0.1498771498771499
13.2653,-37.7551,5,100000,39,0.00039,71,0.00071,27.333333333333332,0.00027333333333333333,67.83333333333333,0.0006783333333333333,0.426829268292683,0.4268292682926829,0.04668304668304676,0.04668304668304676
13.2653,-35.7143,0,100000,34,0.00034,66,0.00066,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,0.35099337748344367,0.35099337748344367,0.020618556701030855,0.02061855670103104
13.2653,-35.7143,1,100000,18,0.00018,77,0.00077,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,-0.2847682119205298,-0.2847682119205298,0.190721649484536,0.19072164948453615
13.2653,-35.7143,2,100000,24,0.00024,66,0.00066,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,-0.04635761589403978,-0.04635761589403981,0.020618556701030855,0.02061855670103104
13.2653,-35.7143,3,100000,30,0.0003,73,0.00073,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,0.19205298013245028,0.1920529801324501,0.12886597938144323,0.12886597938144337
13.2653,-35.7143,4,100000,28,0.00028,52,0.00052,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,0.11258278145695359,0.11258278145695343,-0.19587628865979387,-0.19587628865979378
13.2653,-35.7143,5,100000,17,0.00017,54,0.00054,25.166666666666668,0.0002516666666666667,64.66666666666667,0.0006466666666666666,-0.3245033112582782,-0.3245033112582782,-0.16494845360824748,-0.1649484536082473
13.2653,-33.6735,0,100000,21,0.00021,61,0.00061,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,-0.07352941176470593,-0.07352941176470591,-0.13882352941176465,-0.13882352941176482
13.2653,-33.6735,1,100000,29,0.00029,71,0.00071,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,0.2794117647058823,0.27941176470588225,0.0023529411764706552,0.0023529411764705434
13.2653,-33.6735,2,100000,18,0.00018,65,0.00065,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,-0.20588235294117652,-0.2058823529411765,-0.08235294117647053,-0.0823529411764707
13.2653,-33.6735,3,100000,27,0.00027,84,0.00084,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,0.19117647058823523,0.19117647058823523,0.18588235294117655,0.18588235294117644
13.2653,-33.6735,4,100000,17,0.00017,60,0.0006,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,-0.25000000000000006,-0.25,-0.1529411764705882,-0.15294117647058836
13.2653,-33.6735,5,100000,24,0.00024,84,0.00084,22.666666666666668,0.00022666666666666668,70.83333333333333,0.0007083333333333334,0.05882352941176465,0.058823529411764656,0.18588235294117655,0.18588235294117644
13.2653,-31.6327,0,100000,33,0.00033,75,0.00075,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,0.11864406779661017,0.11864406779661031,-0.010989010989010927,-0.010989010989011064
13.2653,-31.6327,1,100000,24,0.00024,75,0.00075,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,-0.1864406779661017,-0.18644067796610156,-0.010989010989010927,-0.010989010989011064
13.2653,-31.6327,2,100000,34,0.00034,76,0.00076,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,0.15254237288135594,0.15254237288135616,0.0021978021978022603,0.0021978021978021557
13.2653,-31.6327,3,100000,24,0.00024,70,0.0007,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,-0.1864406779661017,-0.18644067796610156,-0.07692307692307687,-0.07692307692307702
13.2653,-31.6327,4,100000,33,0.00033,80,0.0008,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,0.11864406779661017,0.11864406779661031,0.054945054945055014,0.054945054945054896
13.2653,-31.6327,5,100000,29,0.00029,79,0.00079,29.5,0.00029499999999999996,75.83333333333333,0.0007583333333333334,-0.01694915254237288,-0.016949152542372746,0.041758241758241825,0.04175824175824167
13.2653,-29.5918,0,100000,44,0.00044,77,0.00077,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,0.543859649122807,0.5438596491228068,0.08196721311475402,0.0819672131147539
13.2653,-29.5918,1,100000,21,0.00021,74,0.00074,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,-0.2631578947368421,-0.2631578947368422,0.03981264637002335,0.03981264637002326
13.2653,-29.5918,2,100000,36,0.00036,83,0.00083,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,0.2631578947368421,0.263157894736842,0.1662763466042154,0.1662763466042153
13.2653,-29.5918,3,100000,18,0.00018,57,0.00057,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,-0.3684210526315789,-0.368421052631579,-0.19906323185011715,-0.19906323185011723
13.2653,-29.5918,4,100000,29,0.00029,68,0.00068,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,0.017543859649122806,0.01754385964912266,-0.044496487119438,-0.044496487119438
13.2653,-29.5918,5,100000,23,0.00023,68,0.00068,28.5,0.00028500000000000004,71.16666666666667,0.0007116666666666668,-0.19298245614035087,-0.19298245614035098,-0.044496487119438,-0.044496487119438
13.2653,-27.551,0,100000,29,0.00029,75,0.00075,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,-0.1122448979591836,-0.11224489795918369,-0.034334763948497916,-0.034334763948497896
13.2653,-27.551,1,100000,26,0.00026,65,0.00065,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,-0.20408163265306117,-0.2040816326530613,-0.16309012875536485,-0.1630901287553649
13.2653,-27.551,2,100000,31,0.00031,88,0.00088,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,-0.05102040816326524,-0.05102040816326533,0.13304721030042913,0.13304721030042915
13.2653,-27.551,3,100000,42,0.00042,92,0.00092,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,0.2857142857142858,0.28571428571428575,0.1845493562231759,0.18454935622317592
13.2653,-27.551,4,100000,23,0.00023,73,0.00073,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,-0.2959183673469387,-0.29591836734693877,-0.0600858369098713,-0.06008583690987135
13.2653,-27.551,5,100000,45,0.00045,73,0.00073,32.666666666666664,0.0003266666666666667,77.66666666666667,0.0007766666666666667,0.37755102040816335,0.3775510204081632,-0.0600858369098713,-0.06008583690987135
13.2653,-25.5102,0,100000,32,0.00032,73,0.00073,29.833333333333332,0.00029833333333333334,69.5,0.000695,0.0726256983240224,0.07262569832402241,0.050359712230215826,0.050359712230215806
