x,y,roiCounts,normalizedCounts,flux,normalizedFlux,roiCounts_rel_diff_to_center,roiCounts_rel_diff_to_mean,normalizedFlux_rel_diff_to_center,normalizedFlux_rel_diff_to_mean
-1.02041,-13.2653,141,0.00141,452,0.00452,-0.013986013986013986,-0.1899568436582238,0.1472081218274111,0.060627534829412556
-1.02041,-11.2245,150,0.0015,470,0.0047,0.04895104895104895,-0.13825196133853596,0.1928934010152285,0.10286491453500875
-1.02041,-9.18367,210,0.0021,454,0.00454,0.46853146853146854,0.20644725412604967,0.15228426395939082,0.06532057701892324
-1.02041,-7.14286,175,0.0017499999999999998,452,0.00452,0.22377622377622378,0.005372711771708059,0.1472081218274111,0.060627534829412556
-1.02041,-5.10204,154,0.00154,454,0.00454,0.07692307692307693,-0.11527201364089691,0.15228426395939082,0.06532057701892324
-1.02041,-3.06122,203,0.00203,460,0.0046,0.4195804195804196,0.16623234565518136,0.16751269035532995,0.07939970358745531
-1.02041,-1.02041,143,0.00143,394,0.00394,0.0,-0.17846686980940427,0.0,-0.07547068866639697
-1.02041,1.02041,198,0.00198,472,0.00472,0.38461538461538464,0.13750741103313255,0.19796954314720822,0.10755795672451943
-1.02041,3.06122,239,0.00239,447,0.00447,0.6713286713286714,0.3730518749339327,0.13451776649746194,0.04889492935563594
-1.02041,5.10204,204,0.00204,542,0.00542,0.42657342657342656,0.1719773325795911,0.3756345177664976,0.2718144333573931
-1.02041,7.14286,162,0.00162,455,0.00455,0.13286713286713286,-0.06931211824561882,0.1548223350253808,0.06766709811367869
-1.02041,9.18367,168,0.00168,459,0.00459,0.17482517482517482,-0.03484219669916026,0.1649746192893402,0.07705318249270006
-1.02041,11.2245,138,0.0013800000000000002,425,0.00425,-0.03496503496503497,-0.20719180443145307,0.07868020304568538,-0.002728534728981422
-1.02041,13.2653,180,0.0018,446,0.0044599999999999996,0.25874125874125875,0.03409764639375686,0.13197969543147198,0.04654840826088049
-1.02041,15.3061,179,0.00179,455,0.00455,0.2517482517482518,0.0283526594693471,0.1548223350253808,0.06766709811367869
-1.02041,17.3469,145,0.0014500000000000001,451,0.00451,0.013986013986013986,-0.16697689596058476,0.14467005076142136,0.058281013734657314
-1.02041,19.3878,137,0.0013700000000000001,434,0.00434,-0.04195804195804196,-0.21293679135586283,0.10152284263959396,0.01839015512381657
-1.02041,21.4286,150,0.0015,466,0.00466,0.04895104895104895,-0.13825196133853596,0.18274111675126908,0.09347883015598737
-1.02041,23.4694,173,0.00173,446,0.00446,0.2097902097902098,-0.006117262077111461,0.1319796954314722,0.0465484082608807
-1.02041,25.5102,161,0.0016099999999999999,454,0.00454,0.1258741258741259,-0.07505710517002859,0.15228426395939082,0.06532057701892324
-1.02041,27.551,182,0.00182,434,0.00434,0.2727272727272727,0.045587620242576385,0.10152284263959396,0.01839015512381657
-1.02041,29.5918,209,0.00209,497,0.0049700000000000005,0.46153846153846156,0.20070226720163992,0.26142131979695443,0.1662209840934029
-1.02041,31.6327,193,0.0019299999999999999,451,0.00451,0.34965034965034963,0.10878247641108374,0.14467005076142136,0.058281013734657314
-1.02041,33.6735,185,0.00185,460,0.0046,0.2937062937062937,0.06282258101580566,0.16751269035532995,0.07939970358745531
-1.02041,35.7143,185,0.00185,472,0.00472,0.2937062937062937,0.06282258101580566,0.19796954314720822,0.10755795672451943
-1.02041,37.7551,157,0.00157,418,0.00418,0.0979020979020979,-0.09803705286766763,0.060913705583756285,-0.01915418239226893
-1.02041,39.7959,155,0.00155,423,0.00423,0.08391608391608392,-0.10952702671648715,0.07360406091370567,-0.00742157691849211
-1.02041,41.8367,192,0.00192,437,0.00437,0.34265734265734266,0.10303748948667399,0.1091370558375634,0.0254297184080825
-1.02041,43.8776,190,0.0019,460,0.0046,0.32867132867132864,0.09154751563785446,0.16751269035532995,0.07939970358745531
-1.02041,45.9184,168,0.00168,426,0.00426,0.17482517482517482,-0.03484219669916026,0.08121827411167512,-0.00038201363422617977
-1.02041,47.9592,210,0.0021,420,0.0042,0.46853146853146854,0.20644725412604967,0.06598984771573599,-0.014461140202758243
-1.02041,50.0,166,0.00166,387,0.0038699999999999997,0.16083916083916083,-0.046332170547979785,-0.01776649746192898,-0.09189633632968439
1.02041,-50.0,187,0.0018700000000000001,442,0.00442,0.3076923076923077,0.07431255486462518,0.12182741116751279,0.03716232388185932
1.02041,-47.9592,174,0.00174,426,0.00426,0.21678321678321677,-0.00037227515270170126,0.08121827411167512,-0.00038201363422617977
1.02041,-45.9184,179,0.00179,395,0.00395,0.2517482517482518,0.0283526594693471,0.0025380710659899646,-0.07312416757164153
1.02041,-43.8776,151,0.00151,399,0.00399,0.055944055944055944,-0.13250697441412618,0.012690355329949162,-0.06373808319262037
1.02041,-41.8367,138,0.00138,429,0.00429,-0.03496503496503497,-0.20719180443145307,0.0888324873096448,0.006657549650039954
1.02041,-39.7959,204,0.00204,458,0.00458,0.42657342657342656,0.1719773325795911,0.16243654822335024,0.07470666139794462
1.02041,-37.7551,160,0.0015999999999999999,442,0.00442,0.11888111888111888,-0.08080209209443835,0.12182741116751279,0.03716232388185932
1.02041,-35.7143,156,0.00156,442,0.00442,0.09090909090909091,-0.10378203979207738,0.12182741116751279,0.03716232388185932
1.02041,-33.6735,206,0.00206,459,0.00459,0.4405594405594406,0.18346730642841064,0.1649746192893402,0.07705318249270006
1.02041,-31.6327,201,0.00201,457,0.00457,0.40559440559440557,0.15474237180636183,0.1598984771573605,0.07236014030318938
1.02041,-29.5918,177,0.00177,450,0.0045,0.23776223776223776,0.01686268562052758,0.1421319796954314,0.05593449263990187
1.02041,-27.551,160,0.0016,477,0.00477,0.11888111888111888,-0.08080209209443835,0.21065989847715735,0.11929056219829605
1.02041,-25.5102,166,0.00166,428,0.00428,0.16083916083916083,-0.046332170547979785,0.08629441624365483,0.004311028555284508
1.02041,-23.4694,153,0.0015300000000000001,452,0.00452,0.06993006993006994,-0.12101700056530666,0.1472081218274111,0.060627534829412556
1.02041,-21.4286,185,0.00185,421,0.00421,0.2937062937062937,0.06282258101580566,0.06852791878172595,-0.012114619108002798
1.02041,-19.3878,141,0.00141,433,0.00433,-0.013986013986013986,-0.1899568436582238,0.098984771573604,0.016043634029061126
1.02041,-17.3469,123,0.00123,427,0.0042699999999999995,-0.13986013986013987,-0.2933666082975995,0.08375634517766486,0.0019645074605290623
1.02041,-15.3061,120,0.0012000000000000001,411,0.00411,-0.16083916083916083,-0.31060156907082875,0.043147208121827416,-0.03557983005555623
1.02041,-13.2653,127,0.0012699999999999999,496,0.00496,-0.11188811188811189,-0.2703866605999604,0.25888324873096447,0.16387446299864747
1.02041,-11.2245,176,0.00176,428,0.00428,0.23076923076923078,0.01111769869611782,0.08629441624365483,0.004311028555284508
1.02041,-9.18367,170,0.0017000000000000001,444,0.0044399999999999995,0.1888111888111888,-0.02335222285034074,0.1269035532994923,0.041855366071369804
1.02041,-7.14286,156,0.00156,447,0.00447,0.09090909090909091,-0.10378203979207738,0.13451776649746194,0.04889492935563594
1.02041,-5.10204,190,0.0019,469,0.00469,0.32867132867132864,0.09154751563785446,0.19035532994923854,0.1005183934402533
1.02041,-3.06122,158,0.00158,415,0.00415,0.1048951048951049,-0.09229206594325787,0.05329949238578683,-0.02619374567653486
1.02041,-1.02041,163,0.00163,412,0.00412,0.13986013986013987,-0.06356713132120906,0.04568527918781738,-0.03323330896080079
1.02041,1.02041,164,0.00164,457,0.00457,0.14685314685314685,-0.05782214439679931,0.1598984771573605,0.07236014030318938
1.02041,3.06122,171,0.00171,460,0.0046,0.1958041958041958,-0.017607235925930984,0.16751269035532995,0.07939970358745531
1.02041,5.10204,161,0.0016099999999999999,462,0.00462,0.1258741258741259,-0.07505710517002859,0.17258883248730966,0.08409274577696599
1.02041,7.14286,178,0.00178,474,0.00474,0.24475524475524477,0.02260767254493734,0.20304568527918793,0.11225099891403012
1.02041,9.18367,174,0.00174,461,0.00461,0.21678321678321677,-0.00037227515270170126,0.17005076142131992,0.08174622468221075
1.02041,11.2245,201,0.00201,458,0.00458,0.40559440559440557,0.15474237180636183,0.16243654822335024,0.07470666139794462
1.02041,13.2653,175,0.0017499999999999998,429,0.00429,0.22377622377622378,0.005372711771708059,0.0888324873096448,0.006657549650039954
1.02041,15.3061,195,0.00195,475,0.00475,0.36363636363636365,0.12027245025990327,0.20558375634517767,0.11459752000878536
1.02041,17.3469,137,0.0013700000000000001,436,0.00436,-0.04195804195804196,-0.21293679135586283,0.10659898477157366,0.02308319731332726
1.02041,19.3878,171,0.0017100000000000001,473,0.00473,0.1958041958041958,-0.017607235925930984,0.20050761421319796,0.10990447781927468
1.02041,21.4286,169,0.00169,459,0.00459,0.18181818181818182,-0.029097209774750502,0.1649746192893402,0.07705318249270006
1.02041,23.4694,196,0.00196,468,0.00468,0.3706293706293706,0.12601743718431302,0.1878172588832488,0.09817187234549805
1.02041,25.5102,177,0.0017699999999999999,471,0.00471,0.23776223776223776,0.01686268562052758,0.19543147208121825,0.10521143562976398
1.02041,27.551,168,0.00168,419,0.00419,0.17482517482517482,-0.03484219669916026,0.06345177664974624,-0.016807661297513484
1.02041,29.5918,149,0.00149,469,0.00469,0.04195804195804196,-0.1439969482629457,0.19035532994923854,0.1005183934402533
1.02041,31.6327,195,0.00195,462,0.00462,0.36363636363636365,0.12027245025990327,0.17258883248730966,0.08409274577696599
1.02041,33.6735,148,0.00148,462,0.00462,0.03496503496503497,-0.14974193518735546,0.17258883248730966,0.08409274577696599
1.02041,35.7143,199,0.00199,447,0.00447,0.3916083916083916,0.1432523979575423,0.13451776649746194,0.04889492935563594
1.02041,37.7551,192,0.00192,434,0.00434,0.34265734265734266,0.10303748948667399,0.10152284263959396,0.01839015512381657
1.02041,39.7959,155,0.0015500000000000002,421,0.00421,0.08391608391608392,-0.10952702671648715,0.06852791878172595,-0.012114619108002798
1.02041,41.8367,153,0.0015300000000000001,406,0.00406,0.06993006993006994,-0.12101700056530666,0.030456852791878253,-0.047312435529332855
1.02041,43.8776,162,0.0016200000000000001,450,0.0045000000000000005,0.13286713286713286,-0.06931211824561882,0.14213197969543162,0.05593449263990207
1.02041,45.9184,187,0.0018700000000000001,425,0.00425,0.3076923076923077,0.07431255486462518,0.07868020304568538,-0.002728534728981422
1.02041,47.9592,160,0.0015999999999999999,382,0.00382,0.11888111888111888,-0.08080209209443835,-0.030456852791878142,-0.10362894180346101
1.02041,50.0,188,0.0018800000000000002,409,0.00409,0.3146853146853147,0.08005754178903494,0.038071065989847705,-0.040272872245066926
3.06122,-50.0,179,0.00179,420,0.0042,0.2517482517482518,0.0283526594693471,0.06598984771573599,-0.014461140202758243
3.06122,-47.9592,155,0.0015500000000000002,435,0.00435,0.08391608391608392,-0.10952702671648715,0.10406091370558371,0.020736676218571812
3.06122,-45.9184,163,0.00163,415,0.00415,0.13986013986013987,-0.06356713132120906,0.05329949238578683,-0.02619374567653486
3.06122,-43.8776,177,0.0017699999999999999,424,0.00424,0.23776223776223776,0.01686268562052758,0.07614213197969541,-0.005075055823736867
3.06122,-41.8367,194,0.00194,447,0.00447,0.35664335664335667,0.1145274633354935,0.13451776649746194,0.04889492935563594
3.06122,-39.7959,176,0.00176,423,0.00423,0.23076923076923078,0.01111769869611782,0.07360406091370567,-0.00742157691849211
3.06122,-37.7551,220,0.0022,471,0.00471,0.5384615384615384,0.26389712337014726,0.19543147208121825,0.10521143562976398
3.06122,-35.7143,134,0.00134,386,0.00386,-0.06293706293706294,-0.2301717521290921,-0.020304568527918725,-0.09424285742443962
3.06122,-33.6735,134,0.00134,433,0.0043300000000000005,-0.06293706293706294,-0.2301717521290921,0.09898477157360422,0.016043634029061327
3.06122,-31.6327,188,0.00188,490,0.0049,0.3146853146853147,0.08005754178903494,0.24365482233502536,0.14979533643011542
3.06122,-29.5918,176,0.0017599999999999998,444,0.00444,0.23076923076923078,0.01111769869611782,0.1269035532994925,0.04185536607137001
3.06122,-27.551,186,0.00186,486,0.00486,0.3006993006993007,0.06856756794021543,0.23350253807106594,0.14040925205109403
3.06122,-25.5102,183,0.00183,426,0.00426,0.27972027972027974,0.05133260716698614,0.08121827411167512,-0.00038201363422617977
3.06122,-23.4694,192,0.00192,483,0.00483,0.34265734265734266,0.10303748948667399,0.22588832487309649,0.13336968876682812
3.06122,-21.4286,184,0.00184,467,0.00467,0.2867132867132867,0.0570775940913959,0.18527918781725883,0.09582535125074261
3.06122,-19.3878,176,0.00176,437,0.00437,0.23076923076923078,0.01111769869611782,0.1091370558375634,0.0254297184080825
3.06122,-17.3469,172,0.00172,430,0.0043,0.20279720279720279,-0.011862249001521222,0.09137055837563454,0.009004070744795195
3.06122,-15.3061,195,0.00195,460,0.0046,0.36363636363636365,0.12027245025990327,0.16751269035532995,0.07939970358745531
3.06122,-13.2653,165,0.00165,419,0.00419,0.15384615384615385,-0.05207715747238954,0.06345177664974624,-0.016807661297513484
3.06122,-11.2245,201,0.00201,491,0.00491,0.40559440559440557,0.15474237180636183,0.24619289340101533,0.15214185752487086
3.06122,-9.18367,218,0.00218,446,0.00446,0.5244755244755245,0.25240714952132776,0.1319796954314722,0.0465484082608807
3.06122,-7.14286,163,0.00163,404,0.00404,0.13986013986013987,-0.06356713132120906,0.025380710659898543,-0.05200547771884354
3.06122,-5.10204,145,0.00145,430,0.0043,0.013986013986013986,-0.16697689596058476,0.09137055837563454,0.009004070744795195
3.06122,-3.06122,216,0.00216,464,0.00464,0.5104895104895105,0.24091717567250823,0.17766497461928937,0.08878578796647668
3.06122,-1.02041,171,0.0017100000000000001,444,0.00444,0.1958041958041958,-0.017607235925930984,0.1269035532994925,0.04185536607137001
3.06122,1.02041,199,0.00199,450,0.0045,0.3916083916083916,0.1432523979575423,0.1421319796954314,0.05593449263990187
3.06122,3.06122,158,0.00158,468,0.00468,0.1048951048951049,-0.09229206594325787,0.1878172588832488,0.09817187234549805
3.06122,5.10204,170,0.0017000000000000001,470,0.0047,0.1888111888111888,-0.02335222285034074,0.1928934010152285,0.10286491453500875
3.06122,7.14286,183,0.00183,462,0.00462,0.27972027972027974,0.05133260716698614,0.17258883248730966,0.08409274577696599
3.06122,9.18367,177,0.0017699999999999999,447,0.00447,0.23776223776223776,0.01686268562052758,0.13451776649746194,0.04889492935563594
3.06122,11.2245,191,0.00191,428,0.00428,0.3356643356643357,0.09729250256226422,0.08629441624365483,0.004311028555284508
3.06122,13.2653,173,0.0017300000000000002,429,0.00429,0.2097902097902098,-0.006117262077111461,0.0888324873096448,0.006657549650039954
3.06122,15.3061,202,0.00202,467,0.0046700000000000005,0.4125874125874126,0.16048735873077158,0.18527918781725905,0.09582535125074282
3.06122,17.3469,179,0.00179,432,0.00432,0.2517482517482518,0.0283526594693471,0.09644670050761425,0.013697112934305884
3.06122,19.3878,178,0.0017800000000000001,406,0.00406,0.24475524475524477,0.02260767254493734,0.030456852791878253,-0.047312435529332855
3.06122,21.4286,115,0.00115,435,0.00435,-0.1958041958041958,-0.33932650369287753,0.10406091370558371,0.020736676218571812
3.06122,23.4694,163,0.00163,429,0.00429,0.13986013986013987,-0.06356713132120906,0.0888324873096448,0.006657549650039954
3.06122,25.5102,192,0.00192,421,0.00421,0.34265734265734266,0.10303748948667399,0.06852791878172595,-0.012114619108002798
3.06122,27.551,182,0.00182,467,0.0046700000000000005,0.2727272727272727,0.045587620242576385,0.18527918781725905,0.09582535125074282
3.06122,29.5918,159,0.00159,458,0.00458,0.11188811188811189,-0.0865470790188481,0.16243654822335024,0.07470666139794462
3.06122,31.6327,164,0.00164,492,0.00492,0.14685314685314685,-0.05782214439679931,0.24873096446700507,0.1544883786196261
3.06122,33.6735,133,0.00133,399,0.0039900000000000005,-0.06993006993006994,-0.23591673905350188,0.012690355329949382,-0.06373808319262016
3.06122,35.7143,133,0.00133,404,0.00404,-0.06993006993006994,-0.23591673905350188,0.025380710659898543,-0.05200547771884354
3.06122,37.7551,163,0.00163,426,0.00426,0.13986013986013987,-0.06356713132120906,0.08121827411167512,-0.00038201363422617977
3.06122,39.7959,118,0.00118,401,0.00401,-0.17482517482517482,-0.32209154291964825,0.01776649746192887,-0.05904504100310967
3.06122,41.8367,203,0.00203,432,0.00432,0.4195804195804196,0.16623234565518136,0.09644670050761425,0.013697112934305884
3.06122,43.8776,165,0.00165,414,0.00414,0.15384615384615385,-0.05207715747238954,0.05076142131979687,-0.028540266771290304
3.06122,45.9184,163,0.00163,432,0.00432,0.13986013986013987,-0.06356713132120906,0.09644670050761425,0.013697112934305884
3.06122,47.9592,186,0.00186,440,0.0044,0.3006993006993007,0.06856756794021543,0.11675126903553308,0.03246928169234863
3.06122,50.0,162,0.00162,413,0.00413,0.13286713286713286,-0.06931211824561882,0.048223350253807126,-0.030886787866045547
5.10204,-50.0,202,0.00202,444,0.00444,0.4125874125874126,0.16048735873077158,0.1269035532994925,0.04185536607137001
5.10204,-47.9592,215,0.00215,425,0.00425,0.5034965034965035,0.23517218874809848,0.07868020304568538,-0.002728534728981422
5.10204,-45.9184,202,0.00202,474,0.004739999999999999,0.4125874125874126,0.16048735873077158,0.2030456852791877,0.11225099891402991
5.10204,-43.8776,192,0.00192,446,0.00446,0.34265734265734266,0.10303748948667399,0.1319796954314722,0.0465484082608807
5.10204,-41.8367,188,0.0018800000000000002,449,0.00449,0.3146853146853147,0.08005754178903494,0.13959390862944165,0.05358797154514663
5.10204,-39.7959,169,0.00169,424,0.00424,0.18181818181818182,-0.029097209774750502,0.07614213197969541,-0.005075055823736867
5.10204,-37.7551,153,0.0015300000000000001,420,0.0042,0.06993006993006994,-0.12101700056530666,0.06598984771573599,-0.014461140202758243
5.10204,-35.7143,150,0.0015,419,0.00419,0.04895104895104895,-0.13825196133853596,0.06345177664974624,-0.016807661297513484
5.10204,-33.6735,163,0.00163,422,0.00422,0.13986013986013987,-0.06356713132120906,0.0710659898477157,-0.009768098013247555
5.10204,-31.6327,162,0.00162,461,0.0046099999999999995,0.13286713286713286,-0.06931211824561882,0.1700507614213197,0.08174622468221054
5.10204,-29.5918,132,0.00132,469,0.00469,-0.07692307692307693,-0.24166172597791163,0.19035532994923854,0.1005183934402533
5.10204,-27.551,130,0.0013,429,0.00429,-0.09090909090909091,-0.25315169982673114,0.0888324873096448,0.006657549650039954
5.10204,-25.5102,177,0.0017699999999999999,438,0.00438,0.23776223776223776,0.01686268562052758,0.11167512690355337,0.027776239502837946
5.10204,-23.4694,189,0.00189,444,0.00444,0.32167832167832167,0.08580252871344471,0.1269035532994925,0.04185536607137001
5.10204,-21.4286,235,0.00235,473,0.00473,0.6433566433566433,0.35007192723629366,0.20050761421319796,0.10990447781927468
5.10204,-19.3878,196,0.00196,439,0.00439,0.3706293706293706,0.12601743718431302,0.11421319796954311,0.03012276059759319
5.10204,-17.3469,174,0.00174,446,0.00446,0.21678321678321677,-0.00037227515270170126,0.1319796954314722,0.0465484082608807
5.10204,-15.3061,195,0.0019500000000000001,503,0.00503,0.36363636363636365,0.12027245025990327,0.27664974619289334,0.1803001106619348
5.10204,-13.2653,156,0.00156,415,0.00415,0.09090909090909091,-0.10378203979207738,0.05329949238578683,-0.02619374567653486
5.10204,-11.2245,165,0.00165,415,0.00415,0.15384615384615385,-0.05207715747238954,0.05329949238578683,-0.02619374567653486
5.10204,-9.18367,227,0.00227,460,0.0046,0.5874125874125874,0.3041120318410156,0.16751269035532995,0.07939970358745531
5.10204,-7.14286,174,0.00174,450,0.0045,0.21678321678321677,-0.00037227515270170126,0.1421319796954314,0.05593449263990187
5.10204,-5.10204,196,0.00196,455,0.00455,0.3706293706293706,0.12601743718431302,0.1548223350253808,0.06766709811367869
5.10204,-3.06122,191,0.00191,462,0.00462,0.3356643356643357,0.09729250256226422,0.17258883248730966,0.08409274577696599
5.10204,-1.02041,190,0.0019,460,0.0046,0.32867132867132864,0.09154751563785446,0.16751269035532995,0.07939970358745531
5.10204,1.02041,198,0.00198,427,0.00427,0.38461538461538464,0.13750741103313255,0.08375634517766509,0.0019645074605292656
5.10204,3.06122,187,0.00187,446,0.00446,0.3076923076923077,0.07431255486462518,0.1319796954314722,0.0465484082608807
5.10204,5.10204,149,0.00149,439,0.00439,0.04195804195804196,-0.1439969482629457,0.11421319796954311,0.03012276059759319
5.10204,7.14286,166,0.00166,419,0.00419,0.16083916083916083,-0.046332170547979785,0.06345177664974624,-0.016807661297513484
5.10204,9.18367,190,0.0019,462,0.00462,0.32867132867132864,0.09154751563785446,0.17258883248730966,0.08409274577696599
5.10204,11.2245,216,0.00216,478,0.0047799999999999995,0.5104895104895105,0.24091717567250823,0.2131979695431471,0.1216370832930513
5.10204,13.2653,163,0.00163,444,0.00444,0.13986013986013987,-0.06356713132120906,0.1269035532994925,0.04185536607137001
5.10204,15.3061,148,0.00148,436,0.00436,0.03496503496503497,-0.14974193518735546,0.10659898477157366,0.02308319731332726
5.10204,17.3469,197,0.00197,462,0.00462,0.3776223776223776,0.1317624241087228,0.17258883248730966,0.08409274577696599
5.10204,19.3878,185,0.0018499999999999999,474,0.00474,0.2937062937062937,0.06282258101580566,0.20304568527918793,0.11225099891403012
5.10204,21.4286,216,0.00216,452,0.00452,0.5104895104895105,0.24091717567250823,0.1472081218274111,0.060627534829412556
5.10204,23.4694,186,0.00186,465,0.00465,0.3006993006993007,0.06856756794021543,0.18020304568527912,0.09113230906123192
5.10204,25.5102,142,0.00142,421,0.00421,-0.006993006993006993,-0.18421185673381404,0.06852791878172595,-0.012114619108002798
5.10204,27.551,164,0.00164,454,0.00454,0.14685314685314685,-0.05782214439679931,0.15228426395939082,0.06532057701892324
5.10204,29.5918,157,0.00157,426,0.00426,0.0979020979020979,-0.09803705286766763,0.08121827411167512,-0.00038201363422617977
5.10204,31.6327,140,0.0014,440,0.0044,-0.02097902097902098,-0.19570183058263355,0.11675126903553308,0.03246928169234863
5.10204,33.6735,129,0.0012900000000000001,427,0.00427,-0.0979020979020979,-0.2588966867511409,0.08375634517766509,0.0019645074605292656
5.10204,35.7143,151,0.00151,432,0.00432,0.055944055944055944,-0.13250697441412618,0.09644670050761425,0.013697112934305884
5.10204,37.7551,167,0.00167,458,0.00458,0.16783216783216784,-0.04058718362357002,0.16243654822335024,0.07470666139794462
5.10204,39.7959,183,0.00183,430,0.0043,0.27972027972027974,0.05133260716698614,0.09137055837563454,0.009004070744795195
5.10204,41.8367,181,0.00181,428,0.00428,0.26573426573426573,0.03984263331816662,0.08629441624365483,0.004311028555284508
5.10204,43.8776,188,0.00188,426,0.00426,0.3146853146853147,0.08005754178903494,0.08121827411167512,-0.00038201363422617977
5.10204,45.9184,175,0.00175,407,0.00407,0.22377622377622378,0.005372711771708059,0.032994923857867994,-0.04496591443457761
5.10204,47.9592,161,0.00161,410,0.0041,0.1258741258741259,-0.07505710517002859,0.04060913705583767,-0.037926351150311476
5.10204,50.0,165,0.00165,412,0.00412,0.15384615384615385,-0.05207715747238954,0.04568527918781738,-0.03323330896080079
7.14286,-50.0,158,0.00158,435,0.00435,0.1048951048951049,-0.09229206594325787,0.10406091370558371,0.020736676218571812
7.14286,-47.9592,217,0.00217,436,0.00436,0.5174825174825175,0.246662162596918,0.10659898477157366,0.02308319731332726
7.14286,-45.9184,165,0.00165,453,0.00453,0.15384615384615385,-0.05207715747238954,0.14974619289340108,0.06297405592416801
7.14286,-43.8776,186,0.00186,444,0.00444,0.3006993006993007,0.06856756794021543,0.1269035532994925,0.04185536607137001
7.14286,-41.8367,152,0.00152,402,0.00402,0.06293706293706294,-0.12676198748971643,0.020304568527918836,-0.05669851990835423
7.14286,-39.7959,200,0.002,437,0.00437,0.3986013986013986,0.14899738488195208,0.1091370558375634,0.0254297184080825
7.14286,-37.7551,180,0.0018,411,0.00411,0.25874125874125875,0.03409764639375686,0.043147208121827416,-0.03557983005555623
7.14286,-35.7143,150,0.0015,426,0.00426,0.04895104895104895,-0.13825196133853596,0.08121827411167512,-0.00038201363422617977
7.14286,-33.6735,167,0.00167,416,0.00416,0.16783216783216784,-0.04058718362357002,0.055837563451776574,-0.023847224581779618
7.14286,-31.6327,178,0.00178,432,0.00432,0.24475524475524477,0.02260767254493734,0.09644670050761425,0.013697112934305884
7.14286,-29.5918,137,0.0013700000000000001,428,0.00428,-0.04195804195804196,-0.21293679135586283,0.08629441624365483,0.004311028555284508
7.14286,-27.551,209,0.00209,470,0.0047,0.46153846153846156,0.20070226720163992,0.1928934010152285,0.10286491453500875
7.14286,-25.5102,188,0.0018800000000000002,442,0.00442,0.3146853146853147,0.08005754178903494,0.12182741116751279,0.03716232388185932
7.14286,-23.4694,151,0.00151,414,0.00414,0.055944055944055944,-0.13250697441412618,0.05076142131979687,-0.028540266771290304
7.14286,-21.4286,151,0.00151,425,0.00425,0.055944055944055944,-0.13250697441412618,0.07868020304568538,-0.002728534728981422
7.14286,-19.3878,182,0.00182,457,0.00457,0.2727272727272727,0.045587620242576385,0.1598984771573605,0.07236014030318938
7.14286,-17.3469,160,0.0016,449,0.00449,0.11888111888111888,-0.08080209209443835,0.13959390862944165,0.05358797154514663
7.14286,-15.3061,176,0.0017599999999999998,444,0.00444,0.23076923076923078,0.01111769869611782,0.1269035532994925,0.04185536607137001
7.14286,-13.2653,206,0.00206,449,0.00449,0.4405594405594406,0.18346730642841064,0.13959390862944165,0.05358797154514663
7.14286,-11.2245,156,0.00156,426,0.00426,0.09090909090909091,-0.10378203979207738,0.08121827411167512,-0.00038201363422617977
7.14286,-9.18367,165,0.00165,409,0.00409,0.15384615384615385,-0.05207715747238954,0.038071065989847705,-0.040272872245066926
7.14286,-7.14286,184,0.00184,459,0.00459,0.2867132867132867,0.0570775940913959,0.1649746192893402,0.07705318249270006
7.14286,-5.10204,178,0.00178,471,0.00471,0.24475524475524477,0.02260767254493734,0.19543147208121825,0.10521143562976398
7.14286,-3.06122,157,0.00157,391,0.00391,0.0979020979020979,-0.09803705286766763,-0.007614213197969453,-0.0825102519506629
7.14286,-1.02041,183,0.00183,442,0.00442,0.27972027972027974,0.05133260716698614,0.12182741116751279,0.03716232388185932
7.14286,1.02041,178,0.0017800000000000001,431,0.00431,0.24475524475524477,0.02260767254493734,0.09390862944162429,0.011350591839550438
7.14286,3.06122,178,0.00178,462,0.00462,0.24475524475524477,0.02260767254493734,0.17258883248730966,0.08409274577696599
7.14286,5.10204,141,0.00141,440,0.0044,-0.013986013986013986,-0.1899568436582238,0.11675126903553308,0.03246928169234863
7.14286,7.14286,148,0.00148,413,0.00413,0.03496503496503497,-0.14974193518735546,0.048223350253807126,-0.030886787866045547
7.14286,9.18367,229,0.00229,492,0.00492,0.6013986013986014,0.3156020056898351,0.24873096446700507,0.1544883786196261
7.14286,11.2245,188,0.00188,429,0.00429,0.3146853146853147,0.08005754178903494,0.0888324873096448,0.006657549650039954
7.14286,13.2653,221,0.00221,466,0.00466,0.5454545454545454,0.26964211029455704,0.18274111675126908,0.09347883015598737
7.14286,15.3061,132,0.00132,390,0.0039,-0.07692307692307693,-0.24166172597791163,-0.010152284263959418,-0.08485677304541836
7.14286,17.3469,126,0.00126,432,0.00432,-0.11888111888111888,-0.2761316475243702,0.09644670050761425,0.013697112934305884
7.14286,19.3878,210,0.0021000000000000003,499,0.00499,0.46853146853146854,0.20644725412604967,0.2664974619289339,0.1709140262829134
7.14286,21.4286,175,0.00175,429,0.00429,0.22377622377622378,0.005372711771708059,0.0888324873096448,0.006657549650039954
7.14286,23.4694,158,0.00158,451,0.00451,0.1048951048951049,-0.09229206594325787,0.14467005076142136,0.058281013734657314
7.14286,25.5102,187,0.00187,441,0.00441,0.3076923076923077,0.07431255486462518,0.11928934010152283,0.034815802787103875
7.14286,27.551,174,0.00174,462,0.00462,0.21678321678321677,-0.00037227515270170126,0.17258883248730966,0.08409274577696599
